Thread 0: 0.000008 s, 0.015136 GiB/s 
Thread 22: 0.000048 s, 1.141711 GiB/s 
Thread 23: 0.000048 s, 1.141710 GiB/s 
Thread 24: 0.000048 s, 1.141707 GiB/s 
Thread 25: 0.000048 s, 1.141708 GiB/s 
Thread 26: 0.000048 s, 1.141712 GiB/s 
Thread 27: 0.000048 s, 1.141711 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:1766400,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):47.000000,AvgTestRunTime(s):0.000048,CumulativeMemoryBandwidth(GiB/s):31.964847,TotalRunTime(s):0.483995,WSS(MiB):1.584213,Verification:SUCCESS,
Thread 0: 0.000041 s, 1.436971 GiB/s 
Thread 1: 0.000041 s, 1.436960 GiB/s 
Thread 2: 0.000041 s, 1.436943 GiB/s 
Thread 3: 0.000041 s, 1.436974 GiB/s 
Thread 4: 0.000041 s, 1.436940 GiB/s 
Thread 5: 0.000041 s, 1.436964 GiB/s 
Thread 6: 0.000041 s, 1.436953 GiB/s 
Thread 7: 0.000041 s, 1.436942 GiB/s 
Thread 8: 0.000041 s, 1.436977 GiB/s 
Thread 9: 0.000041 s, 1.437014 GiB/s 
Thread 10: 0.000041 s, 1.436972 GiB/s 
Thread 11: 0.000041 s, 1.436953 GiB/s 
Thread 12: 0.000041 s, 1.436993 GiB/s 
Thread 13: 0.000041 s, 1.437016 GiB/s 
Thread 14: 0.000041 s, 1.437009 GiB/s 
Thread 15: 0.000041 s, 1.436965 GiB/s 
Thread 16: 0.000041 s, 1.436963 GiB/s 
Thread 17: 0.000041 s, 1.436953 GiB/s 
Thread 18: 0.000041 s, 1.436963 GiB/s 
Thread 19: 0.000041 s, 1.437021 GiB/s 
Thread 20: 0.000041 s, 1.436951 GiB/s 
Thread 21: 0.000041 s, 1.436973 GiB/s 
Thread 22: 0.000041 s, 1.436967 GiB/s 
Thread 23: 0.000041 s, 1.437025 GiB/s 
Thread 24: 0.000041 s, 1.436956 GiB/s 
Thread 25: 0.000041 s, 1.436970 GiB/s 
Thread 26: 0.000041 s, 1.436947 GiB/s 
Thread 27: 0.000041 s, 1.436998 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:1786880,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):48.000000,AvgTestRunTime(s):0.000041,CumulativeMemoryBandwidth(GiB/s):40.232829,TotalRunTime(s):0.409603,WSS(MiB):1.687500,Verification:SUCCESS,
Thread 0: 0.000044 s, 1.348488 GiB/s 
Thread 1: 0.000044 s, 1.348489 GiB/s 
Thread 2: 0.000044 s, 1.348491 GiB/s 
Thread 3: 0.000044 s, 1.348490 GiB/s 
Thread 4: 0.000044 s, 1.348488 GiB/s 
Thread 5: 0.000044 s, 1.348493 GiB/s 
Thread 6: 0.000044 s, 1.348490 GiB/s 
Thread 7: 0.000044 s, 1.348490 GiB/s 
Thread 8: 0.000044 s, 1.348489 GiB/s 
Thread 9: 0.000044 s, 1.348489 GiB/s 
Thread 10: 0.000044 s, 1.348489 GiB/s 
Thread 11: 0.000044 s, 1.348495 GiB/s 
Thread 12: 0.000044 s, 1.348495 GiB/s 
Thread 13: 0.000044 s, 1.348494 GiB/s 
Thread 14: 0.000044 s, 1.348498 GiB/s 
Thread 15: 0.000044 s, 1.348496 GiB/s 
Thread 16: 0.000044 s, 1.348500 GiB/s 
Thread 17: 0.000044 s, 1.348489 GiB/s 
Thread 18: 0.000044 s, 1.348487 GiB/s 
Thread 19: 0.000044 s, 1.348496 GiB/s 
Thread 20: 0.000044 s, 1.348498 GiB/s 
Thread 21: 0.000044 s, 1.348493 GiB/s 
Thread 22: 0.000044 s, 1.348489 GiB/s 
Thread 23: 0.000044 s, 1.348497 GiB/s 
Thread 24: 0.000044 s, 1.348489 GiB/s 
Thread 25: 0.000044 s, 1.348489 GiB/s 
Thread 26: 0.000044 s, 1.348494 GiB/s 
Thread 27: 0.000044 s, 1.348490 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:1807360,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):48.000000,AvgTestRunTime(s):0.000044,CumulativeMemoryBandwidth(GiB/s):37.754132,TotalRunTime(s):0.436495,WSS(MiB):1.687500,Verification:SUCCESS,
Thread 0: 0.000042 s, 1.417400 GiB/s 
Thread 1: 0.000042 s, 1.417424 GiB/s 
Thread 2: 0.000042 s, 1.417393 GiB/s 
Thread 3: 0.000042 s, 1.417338 GiB/s 
Thread 4: 0.000042 s, 1.417318 GiB/s 
Thread 5: 0.000042 s, 1.417366 GiB/s 
Thread 6: 0.000042 s, 1.417385 GiB/s 
Thread 7: 0.000042 s, 1.417345 GiB/s 
Thread 8: 0.000042 s, 1.417369 GiB/s 
Thread 9: 0.000042 s, 1.417456 GiB/s 
Thread 10: 0.000041 s, 1.422569 GiB/s 
Thread 11: 0.000042 s, 1.417353 GiB/s 
Thread 12: 0.000042 s, 1.417339 GiB/s 
Thread 13: 0.000042 s, 1.417386 GiB/s 
Thread 14: 0.000042 s, 1.417355 GiB/s 
Thread 15: 0.000042 s, 1.417396 GiB/s 
Thread 16: 0.000042 s, 1.417397 GiB/s 
Thread 17: 0.000041 s, 1.421647 GiB/s 
Thread 18: 0.000042 s, 1.417387 GiB/s 
Thread 19: 0.000042 s, 1.417398 GiB/s 
Thread 20: 0.000042 s, 1.417536 GiB/s 
Thread 21: 0.000042 s, 1.417321 GiB/s 
Thread 22: 0.000041 s, 1.422602 GiB/s 
Thread 23: 0.000042 s, 1.417397 GiB/s 
Thread 24: 0.000042 s, 1.417537 GiB/s 
Thread 25: 0.000042 s, 1.417539 GiB/s 
Thread 26: 0.000041 s, 1.422618 GiB/s 
Thread 27: 0.000041 s, 1.422572 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:1827840,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):48.000000,AvgTestRunTime(s):0.000042,CumulativeMemoryBandwidth(GiB/s):39.541452,TotalRunTime(s):0.416765,WSS(MiB):1.687500,Verification:SUCCESS,
Thread 0: 0.000032 s, 1.850689 GiB/s 
Thread 1: 0.000032 s, 1.850787 GiB/s 
Thread 2: 0.000032 s, 1.859734 GiB/s 
Thread 3: 0.000032 s, 1.850780 GiB/s 
Thread 4: 0.000032 s, 1.850834 GiB/s 
Thread 5: 0.000032 s, 1.850831 GiB/s 
Thread 6: 0.000032 s, 1.850853 GiB/s 
Thread 7: 0.000032 s, 1.850808 GiB/s 
Thread 8: 0.000032 s, 1.850867 GiB/s 
Thread 9: 0.000032 s, 1.850800 GiB/s 
Thread 10: 0.000032 s, 1.850754 GiB/s 
Thread 11: 0.000032 s, 1.850722 GiB/s 
Thread 12: 0.000032 s, 1.850730 GiB/s 
Thread 13: 0.000032 s, 1.850762 GiB/s 
Thread 14: 0.000032 s, 1.850786 GiB/s 
Thread 15: 0.000032 s, 1.850842 GiB/s 
Thread 16: 0.000032 s, 1.850916 GiB/s 
Thread 17: 0.000032 s, 1.850693 GiB/s 
Thread 18: 0.000032 s, 1.850744 GiB/s 
Thread 19: 0.000032 s, 1.859715 GiB/s 
Thread 20: 0.000032 s, 1.850910 GiB/s 
Thread 21: 0.000032 s, 1.850762 GiB/s 
Thread 22: 0.000032 s, 1.850692 GiB/s 
Thread 23: 0.000032 s, 1.850962 GiB/s 
Thread 24: 0.000032 s, 1.850943 GiB/s 
Thread 25: 0.000032 s, 1.859633 GiB/s 
Thread 26: 0.000032 s, 1.850693 GiB/s 
Thread 27: 0.000032 s, 1.850692 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:1848320,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):48.000000,AvgTestRunTime(s):0.000032,CumulativeMemoryBandwidth(GiB/s):51.574969,TotalRunTime(s):0.319525,WSS(MiB):1.687500,Verification:SUCCESS,
Thread 0: 0.000052 s, 1.130525 GiB/s 
Thread 1: 0.000052 s, 1.130527 GiB/s 
Thread 2: 0.000052 s, 1.130525 GiB/s 
Thread 3: 0.000052 s, 1.130527 GiB/s 
Thread 4: 0.000052 s, 1.130527 GiB/s 
Thread 5: 0.000052 s, 1.130525 GiB/s 
Thread 6: 0.000052 s, 1.130525 GiB/s 
Thread 7: 0.000052 s, 1.130526 GiB/s 
Thread 8: 0.000052 s, 1.130524 GiB/s 
Thread 9: 0.000052 s, 1.130524 GiB/s 
Thread 10: 0.000052 s, 1.130529 GiB/s 
Thread 11: 0.000052 s, 1.130523 GiB/s 
Thread 12: 0.000052 s, 1.130524 GiB/s 
Thread 13: 0.000052 s, 1.130526 GiB/s 
Thread 14: 0.000052 s, 1.130528 GiB/s 
Thread 15: 0.000052 s, 1.130525 GiB/s 
Thread 16: 0.000052 s, 1.130527 GiB/s 
Thread 17: 0.000052 s, 1.130524 GiB/s 
Thread 18: 0.000052 s, 1.130526 GiB/s 
Thread 19: 0.000052 s, 1.130526 GiB/s 
Thread 20: 0.000052 s, 1.130529 GiB/s 
Thread 21: 0.000052 s, 1.130524 GiB/s 
Thread 22: 0.000052 s, 1.130529 GiB/s 
Thread 23: 0.000052 s, 1.130528 GiB/s 
Thread 24: 0.000052 s, 1.130528 GiB/s 
Thread 25: 0.000052 s, 1.130525 GiB/s 
Thread 26: 0.000052 s, 1.130525 GiB/s 
Thread 27: 0.000052 s, 1.130527 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:1868800,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):48.000000,AvgTestRunTime(s):0.000052,CumulativeMemoryBandwidth(GiB/s):31.651815,TotalRunTime(s):0.520649,WSS(MiB):1.687500,Verification:SUCCESS,
Thread 0: 0.000041 s, 1.538364 GiB/s 
Thread 1: 0.000041 s, 1.538382 GiB/s 
Thread 2: 0.000041 s, 1.538443 GiB/s 
Thread 3: 0.000041 s, 1.538368 GiB/s 
Thread 4: 0.000041 s, 1.538401 GiB/s 
Thread 5: 0.000041 s, 1.538403 GiB/s 
Thread 6: 0.000041 s, 1.538511 GiB/s 
Thread 7: 0.000041 s, 1.538366 GiB/s 
Thread 8: 0.000041 s, 1.538417 GiB/s 
Thread 9: 0.000041 s, 1.538382 GiB/s 
Thread 10: 0.000041 s, 1.544194 GiB/s 
Thread 11: 0.000041 s, 1.538362 GiB/s 
Thread 12: 0.000041 s, 1.538402 GiB/s 
Thread 13: 0.000041 s, 1.538367 GiB/s 
Thread 14: 0.000041 s, 1.538358 GiB/s 
Thread 15: 0.000041 s, 1.538625 GiB/s 
Thread 16: 0.000041 s, 1.544177 GiB/s 
Thread 17: 0.000041 s, 1.538360 GiB/s 
Thread 18: 0.000041 s, 1.538485 GiB/s 
Thread 19: 0.000041 s, 1.538625 GiB/s 
Thread 20: 0.000041 s, 1.538627 GiB/s 
Thread 21: 0.000041 s, 1.538492 GiB/s 
Thread 22: 0.000041 s, 1.538363 GiB/s 
Thread 23: 0.000041 s, 1.538361 GiB/s 
Thread 24: 0.000041 s, 1.538620 GiB/s 
Thread 25: 0.000041 s, 1.538448 GiB/s 
Thread 26: 0.000041 s, 1.543198 GiB/s 
Thread 27: 0.000041 s, 1.538455 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:1889280,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):49.000000,AvgTestRunTime(s):0.000041,CumulativeMemoryBandwidth(GiB/s):42.915188,TotalRunTime(s):0.408505,WSS(MiB):1.795181,Verification:SUCCESS,
Thread 0: 0.000051 s, 1.221779 GiB/s 
Thread 1: 0.000051 s, 1.221779 GiB/s 
Thread 2: 0.000051 s, 1.221780 GiB/s 
Thread 3: 0.000051 s, 1.221780 GiB/s 
Thread 4: 0.000051 s, 1.221779 GiB/s 
Thread 5: 0.000051 s, 1.221776 GiB/s 
Thread 6: 0.000051 s, 1.221779 GiB/s 
Thread 7: 0.000051 s, 1.221782 GiB/s 
Thread 8: 0.000051 s, 1.221778 GiB/s 
Thread 9: 0.000051 s, 1.221780 GiB/s 
Thread 10: 0.000051 s, 1.221776 GiB/s 
Thread 11: 0.000051 s, 1.221782 GiB/s 
Thread 12: 0.000051 s, 1.221780 GiB/s 
Thread 13: 0.000051 s, 1.221781 GiB/s 
Thread 14: 0.000051 s, 1.221782 GiB/s 
Thread 15: 0.000051 s, 1.221776 GiB/s 
Thread 16: 0.000051 s, 1.221782 GiB/s 
Thread 17: 0.000051 s, 1.221779 GiB/s 
Thread 18: 0.000051 s, 1.221777 GiB/s 
Thread 19: 0.000051 s, 1.221777 GiB/s 
Thread 20: 0.000051 s, 1.221782 GiB/s 
Thread 21: 0.000051 s, 1.221778 GiB/s 
Thread 22: 0.000051 s, 1.221780 GiB/s 
Thread 23: 0.000051 s, 1.221783 GiB/s 
Thread 24: 0.000051 s, 1.221779 GiB/s 
Thread 25: 0.000051 s, 1.221777 GiB/s 
Thread 26: 0.000051 s, 1.221778 GiB/s 
Thread 27: 0.000051 s, 1.221777 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:1909760,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):49.000000,AvgTestRunTime(s):0.000051,CumulativeMemoryBandwidth(GiB/s):34.208819,TotalRunTime(s):0.512472,WSS(MiB):1.795181,Verification:SUCCESS,
Thread 0: 0.000050 s, 1.260535 GiB/s 
Thread 1: 0.000050 s, 1.260537 GiB/s 
Thread 2: 0.000050 s, 1.260537 GiB/s 
Thread 3: 0.000050 s, 1.260533 GiB/s 
Thread 4: 0.000050 s, 1.260541 GiB/s 
Thread 5: 0.000050 s, 1.260533 GiB/s 
Thread 6: 0.000050 s, 1.260573 GiB/s 
Thread 7: 0.000050 s, 1.260529 GiB/s 
Thread 8: 0.000050 s, 1.260531 GiB/s 
Thread 9: 0.000050 s, 1.260583 GiB/s 
Thread 10: 0.000050 s, 1.260579 GiB/s 
Thread 11: 0.000050 s, 1.260540 GiB/s 
Thread 12: 0.000050 s, 1.260531 GiB/s 
Thread 13: 0.000050 s, 1.260583 GiB/s 
Thread 14: 0.000050 s, 1.260534 GiB/s 
Thread 15: 0.000050 s, 1.260541 GiB/s 
Thread 16: 0.000050 s, 1.260537 GiB/s 
Thread 17: 0.000050 s, 1.260527 GiB/s 
Thread 18: 0.000050 s, 1.260591 GiB/s 
Thread 19: 0.000050 s, 1.260541 GiB/s 
Thread 20: 0.000050 s, 1.260587 GiB/s 
Thread 21: 0.000050 s, 1.260531 GiB/s 
Thread 22: 0.000050 s, 1.260576 GiB/s 
Thread 23: 0.000050 s, 1.260539 GiB/s 
Thread 24: 0.000050 s, 1.260535 GiB/s 
Thread 25: 0.000050 s, 1.260535 GiB/s 
Thread 26: 0.000050 s, 1.260537 GiB/s 
Thread 27: 0.000050 s, 1.260532 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:1930240,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):49.000000,AvgTestRunTime(s):0.000050,CumulativeMemoryBandwidth(GiB/s):35.241370,TotalRunTime(s):0.497457,WSS(MiB):1.795181,Verification:SUCCESS,
Thread 0: 0.000052 s, 1.194264 GiB/s 
Thread 1: 0.000052 s, 1.194292 GiB/s 
Thread 2: 0.000052 s, 1.194300 GiB/s 
Thread 3: 0.000052 s, 1.194262 GiB/s 
Thread 4: 0.000052 s, 1.194370 GiB/s 
Thread 5: 0.000052 s, 1.194360 GiB/s 
Thread 6: 0.000052 s, 1.194296 GiB/s 
Thread 7: 0.000052 s, 1.194342 GiB/s 
Thread 8: 0.000052 s, 1.194283 GiB/s 
Thread 9: 0.000052 s, 1.194350 GiB/s 
Thread 10: 0.000052 s, 1.194322 GiB/s 
Thread 11: 0.000052 s, 1.194358 GiB/s 
Thread 12: 0.000052 s, 1.194304 GiB/s 
Thread 13: 0.000052 s, 1.194324 GiB/s 
Thread 14: 0.000052 s, 1.194329 GiB/s 
Thread 15: 0.000052 s, 1.194353 GiB/s 
Thread 16: 0.000052 s, 1.194264 GiB/s 
Thread 17: 0.000052 s, 1.194394 GiB/s 
Thread 18: 0.000052 s, 1.194278 GiB/s 
Thread 19: 0.000052 s, 1.194320 GiB/s 
Thread 20: 0.000052 s, 1.194309 GiB/s 
Thread 21: 0.000052 s, 1.194294 GiB/s 
Thread 22: 0.000052 s, 1.194364 GiB/s 
Thread 23: 0.000052 s, 1.194265 GiB/s 
Thread 24: 0.000052 s, 1.194263 GiB/s 
Thread 25: 0.000052 s, 1.194354 GiB/s 
Thread 26: 0.000052 s, 1.194263 GiB/s 
Thread 27: 0.000052 s, 1.194264 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:1950720,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):49.000000,AvgTestRunTime(s):0.000053,CumulativeMemoryBandwidth(GiB/s):33.342157,TotalRunTime(s):0.525793,WSS(MiB):1.795181,Verification:SUCCESS,
Thread 0: 0.000046 s, 1.347572 GiB/s 
Thread 1: 0.000046 s, 1.347568 GiB/s 
Thread 2: 0.000046 s, 1.347564 GiB/s 
Thread 3: 0.000046 s, 1.347571 GiB/s 
Thread 4: 0.000046 s, 1.347573 GiB/s 
Thread 5: 0.000046 s, 1.347563 GiB/s 
Thread 6: 0.000046 s, 1.347563 GiB/s 
Thread 7: 0.000046 s, 1.347571 GiB/s 
Thread 8: 0.000046 s, 1.347599 GiB/s 
Thread 9: 0.000046 s, 1.347573 GiB/s 
Thread 10: 0.000046 s, 1.347564 GiB/s 
Thread 11: 0.000046 s, 1.347564 GiB/s 
Thread 12: 0.000046 s, 1.347603 GiB/s 
Thread 13: 0.000046 s, 1.347596 GiB/s 
Thread 14: 0.000046 s, 1.347606 GiB/s 
Thread 15: 0.000046 s, 1.347567 GiB/s 
Thread 16: 0.000046 s, 1.347566 GiB/s 
Thread 17: 0.000046 s, 1.347626 GiB/s 
Thread 18: 0.000046 s, 1.347572 GiB/s 
Thread 19: 0.000046 s, 1.347584 GiB/s 
Thread 20: 0.000046 s, 1.347604 GiB/s 
Thread 21: 0.000046 s, 1.347571 GiB/s 
Thread 22: 0.000046 s, 1.347564 GiB/s 
Thread 23: 0.000046 s, 1.347566 GiB/s 
Thread 24: 0.000046 s, 1.347565 GiB/s 
Thread 25: 0.000046 s, 1.347564 GiB/s 
Thread 26: 0.000046 s, 1.347563 GiB/s 
Thread 27: 0.000046 s, 1.347574 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:1971200,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):49.000000,AvgTestRunTime(s):0.000046,CumulativeMemoryBandwidth(GiB/s):37.728076,TotalRunTime(s):0.464669,WSS(MiB):1.795181,Verification:SUCCESS,
Thread 0: 0.000023 s, 2.697536 GiB/s 
Thread 1: 0.000023 s, 2.697595 GiB/s 
Thread 2: 0.000023 s, 2.697533 GiB/s 
Thread 3: 0.000023 s, 2.697564 GiB/s 
Thread 4: 0.000023 s, 2.697530 GiB/s 
Thread 5: 0.000023 s, 2.697593 GiB/s 
Thread 6: 0.000023 s, 2.697598 GiB/s 
Thread 7: 0.000023 s, 2.697595 GiB/s 
Thread 8: 0.000023 s, 2.697582 GiB/s 
Thread 9: 0.000023 s, 2.697576 GiB/s 
Thread 10: 0.000023 s, 2.697591 GiB/s 
Thread 11: 0.000023 s, 2.697591 GiB/s 
Thread 12: 0.000023 s, 2.697593 GiB/s 
Thread 13: 0.000023 s, 2.697556 GiB/s 
Thread 14: 0.000023 s, 2.697591 GiB/s 
Thread 15: 0.000023 s, 2.697572 GiB/s 
Thread 16: 0.000023 s, 2.697601 GiB/s 
Thread 17: 0.000023 s, 2.697584 GiB/s 
Thread 18: 0.000023 s, 2.697578 GiB/s 
Thread 19: 0.000023 s, 2.697532 GiB/s 
Thread 20: 0.000023 s, 2.697539 GiB/s 
Thread 21: 0.000023 s, 2.697546 GiB/s 
Thread 22: 0.000023 s, 2.697534 GiB/s 
Thread 23: 0.000023 s, 2.697550 GiB/s 
Thread 24: 0.000023 s, 2.697586 GiB/s 
Thread 25: 0.000023 s, 2.697573 GiB/s 
Thread 26: 0.000023 s, 2.697567 GiB/s 
Thread 27: 0.000023 s, 2.697582 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:1991680,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):49.000000,AvgTestRunTime(s):0.000023,CumulativeMemoryBandwidth(GiB/s):75.519352,TotalRunTime(s):0.232140,WSS(MiB):1.795181,Verification:SUCCESS,
Thread 0: 0.000060 s, 1.113065 GiB/s 
Thread 1: 0.000060 s, 1.113067 GiB/s 
Thread 2: 0.000060 s, 1.113058 GiB/s 
Thread 3: 0.000060 s, 1.113064 GiB/s 
Thread 4: 0.000060 s, 1.113064 GiB/s 
Thread 5: 0.000060 s, 1.113062 GiB/s 
Thread 6: 0.000060 s, 1.113065 GiB/s 
Thread 7: 0.000060 s, 1.113058 GiB/s 
Thread 8: 0.000060 s, 1.113060 GiB/s 
Thread 9: 0.000060 s, 1.113057 GiB/s 
Thread 10: 0.000060 s, 1.113058 GiB/s 
Thread 11: 0.000060 s, 1.113057 GiB/s 
Thread 12: 0.000060 s, 1.113058 GiB/s 
Thread 13: 0.000060 s, 1.113066 GiB/s 
Thread 14: 0.000060 s, 1.113057 GiB/s 
Thread 15: 0.000060 s, 1.113068 GiB/s 
Thread 16: 0.000060 s, 1.113066 GiB/s 
Thread 17: 0.000060 s, 1.113068 GiB/s 
Thread 18: 0.000060 s, 1.113058 GiB/s 
Thread 19: 0.000060 s, 1.113065 GiB/s 
Thread 20: 0.000060 s, 1.113059 GiB/s 
Thread 21: 0.000060 s, 1.113057 GiB/s 
Thread 22: 0.000060 s, 1.113058 GiB/s 
Thread 23: 0.000060 s, 1.113068 GiB/s 
Thread 24: 0.000060 s, 1.113069 GiB/s 
Thread 25: 0.000060 s, 1.113068 GiB/s 
Thread 26: 0.000060 s, 1.113068 GiB/s 
Thread 27: 0.000060 s, 1.113066 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:2012160,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):50.000000,AvgTestRunTime(s):0.000060,CumulativeMemoryBandwidth(GiB/s):31.163391,TotalRunTime(s):0.597703,WSS(MiB):1.907349,Verification:SUCCESS,
Thread 0: 0.000049 s, 1.367657 GiB/s 
Thread 1: 0.000049 s, 1.367521 GiB/s 
Thread 2: 0.000049 s, 1.367594 GiB/s 
Thread 3: 0.000049 s, 1.367558 GiB/s 
Thread 4: 0.000049 s, 1.367637 GiB/s 
Thread 5: 0.000049 s, 1.367530 GiB/s 
Thread 6: 0.000048 s, 1.371839 GiB/s 
Thread 7: 0.000049 s, 1.367618 GiB/s 
Thread 8: 0.000049 s, 1.367564 GiB/s 
Thread 9: 0.000049 s, 1.367547 GiB/s 
Thread 10: 0.000049 s, 1.367649 GiB/s 
Thread 11: 0.000049 s, 1.367601 GiB/s 
Thread 12: 0.000049 s, 1.367583 GiB/s 
Thread 13: 0.000049 s, 1.367629 GiB/s 
Thread 14: 0.000049 s, 1.367524 GiB/s 
Thread 15: 0.000049 s, 1.367570 GiB/s 
Thread 16: 0.000049 s, 1.367621 GiB/s 
Thread 17: 0.000049 s, 1.367575 GiB/s 
Thread 18: 0.000049 s, 1.367536 GiB/s 
Thread 19: 0.000049 s, 1.367600 GiB/s 
Thread 20: 0.000049 s, 1.367641 GiB/s 
Thread 21: 0.000049 s, 1.367626 GiB/s 
Thread 22: 0.000049 s, 1.367559 GiB/s 
Thread 23: 0.000049 s, 1.367541 GiB/s 
Thread 24: 0.000049 s, 1.367649 GiB/s 
Thread 25: 0.000049 s, 1.367637 GiB/s 
Thread 26: 0.000049 s, 1.367503 GiB/s 
Thread 27: 0.000049 s, 1.367609 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:2032640,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):50.000000,AvgTestRunTime(s):0.000049,CumulativeMemoryBandwidth(GiB/s):38.169505,TotalRunTime(s):0.487993,WSS(MiB):1.907349,Verification:SUCCESS,
Thread 0: 0.000050 s, 1.327613 GiB/s 
Thread 1: 0.000050 s, 1.327608 GiB/s 
Thread 2: 0.000050 s, 1.327607 GiB/s 
Thread 3: 0.000050 s, 1.327608 GiB/s 
Thread 4: 0.000050 s, 1.327613 GiB/s 
Thread 5: 0.000050 s, 1.327614 GiB/s 
Thread 6: 0.000050 s, 1.327612 GiB/s 
Thread 7: 0.000050 s, 1.327607 GiB/s 
Thread 8: 0.000050 s, 1.327613 GiB/s 
Thread 9: 0.000050 s, 1.327608 GiB/s 
Thread 10: 0.000050 s, 1.327607 GiB/s 
Thread 11: 0.000050 s, 1.327607 GiB/s 
Thread 12: 0.000050 s, 1.327607 GiB/s 
Thread 13: 0.000050 s, 1.327606 GiB/s 
Thread 14: 0.000050 s, 1.327613 GiB/s 
Thread 15: 0.000050 s, 1.327608 GiB/s 
Thread 16: 0.000050 s, 1.327607 GiB/s 
Thread 17: 0.000050 s, 1.327611 GiB/s 
Thread 18: 0.000050 s, 1.327606 GiB/s 
Thread 19: 0.000050 s, 1.327614 GiB/s 
Thread 20: 0.000050 s, 1.327605 GiB/s 
Thread 21: 0.000050 s, 1.327613 GiB/s 
Thread 22: 0.000050 s, 1.327611 GiB/s 
Thread 23: 0.000050 s, 1.327606 GiB/s 
Thread 24: 0.000050 s, 1.327607 GiB/s 
Thread 25: 0.000050 s, 1.327614 GiB/s 
Thread 26: 0.000050 s, 1.327611 GiB/s 
Thread 27: 0.000050 s, 1.327606 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:2053120,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):50.000000,AvgTestRunTime(s):0.000050,CumulativeMemoryBandwidth(GiB/s):37.171865,TotalRunTime(s):0.501090,WSS(MiB):1.907349,Verification:SUCCESS,
Thread 0: 0.000058 s, 1.155635 GiB/s 
Thread 1: 0.000058 s, 1.155640 GiB/s 
Thread 2: 0.000058 s, 1.155643 GiB/s 
Thread 3: 0.000058 s, 1.155630 GiB/s 
Thread 4: 0.000058 s, 1.155641 GiB/s 
Thread 5: 0.000058 s, 1.155631 GiB/s 
Thread 6: 0.000058 s, 1.155640 GiB/s 
Thread 7: 0.000058 s, 1.155644 GiB/s 
Thread 8: 0.000058 s, 1.155683 GiB/s 
Thread 9: 0.000058 s, 1.155641 GiB/s 
Thread 10: 0.000058 s, 1.155632 GiB/s 
Thread 11: 0.000058 s, 1.155638 GiB/s 
Thread 12: 0.000058 s, 1.155645 GiB/s 
Thread 13: 0.000058 s, 1.155684 GiB/s 
Thread 14: 0.000058 s, 1.155640 GiB/s 
Thread 15: 0.000058 s, 1.155643 GiB/s 
Thread 16: 0.000058 s, 1.155642 GiB/s 
Thread 17: 0.000058 s, 1.155637 GiB/s 
Thread 18: 0.000058 s, 1.155688 GiB/s 
Thread 19: 0.000058 s, 1.155643 GiB/s 
Thread 20: 0.000058 s, 1.155641 GiB/s 
Thread 21: 0.000058 s, 1.155645 GiB/s 
Thread 22: 0.000058 s, 1.155636 GiB/s 
Thread 23: 0.000058 s, 1.155642 GiB/s 
Thread 24: 0.000058 s, 1.155638 GiB/s 
Thread 25: 0.000058 s, 1.155634 GiB/s 
Thread 26: 0.000058 s, 1.155638 GiB/s 
Thread 27: 0.000058 s, 1.155689 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:2073600,num_threads:28,ntimes:10000,
