Thread 0: 0.000014 s, 0.011983 GiB/s 
NumberOfThreads:28,n(elements):227072.000000,AvgTestRunTime(s):0.000013,CumulativeMemoryBandwidth(GiB/s):260.019604,TotalRunTime(s):0.130130,WSS(MiB):3.464844,Verification:SUCCESS,
Thread 0: 0.000015 s, 8.340306 GiB/s 
Thread 1: 0.000015 s, 8.339654 GiB/s 
Thread 2: 0.000015 s, 8.339676 GiB/s 
Thread 3: 0.000015 s, 8.339613 GiB/s 
Thread 4: 0.000015 s, 8.339694 GiB/s 
Thread 5: 0.000015 s, 8.340143 GiB/s 
Thread 6: 0.000015 s, 8.339795 GiB/s 
Thread 7: 0.000015 s, 8.339642 GiB/s 
Thread 8: 0.000015 s, 8.339593 GiB/s 
Thread 9: 0.000015 s, 8.339849 GiB/s 
Thread 10: 0.000015 s, 8.339751 GiB/s 
Thread 11: 0.000015 s, 8.339820 GiB/s 
Thread 12: 0.000015 s, 8.339726 GiB/s 
Thread 13: 0.000015 s, 8.339651 GiB/s 
Thread 14: 0.000015 s, 8.339647 GiB/s 
Thread 15: 0.000015 s, 8.339632 GiB/s 
Thread 16: 0.000015 s, 8.339628 GiB/s 
Thread 17: 0.000015 s, 8.339660 GiB/s 
Thread 18: 0.000015 s, 8.339651 GiB/s 
Thread 19: 0.000015 s, 8.339905 GiB/s 
Thread 20: 0.000015 s, 8.339700 GiB/s 
Thread 21: 0.000015 s, 8.339781 GiB/s 
Thread 22: 0.000015 s, 8.340185 GiB/s 
Thread 23: 0.000015 s, 8.339633 GiB/s 
Thread 24: 0.000015 s, 8.339605 GiB/s 
Thread 25: 0.000015 s, 8.339912 GiB/s 
Thread 26: 0.000015 s, 8.339614 GiB/s 
Thread 27: 0.000015 s, 8.339644 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:3735552,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):233472.000000,AvgTestRunTime(s):0.000015,CumulativeMemoryBandwidth(GiB/s):233.485449,TotalRunTime(s):0.149003,WSS(MiB):3.562500,Verification:SUCCESS,
Thread 0: 0.000017 s, 7.715695 GiB/s 
Thread 1: 0.000016 s, 7.787944 GiB/s 
Thread 2: 0.000017 s, 7.716104 GiB/s 
Thread 3: 0.000017 s, 7.715709 GiB/s 
Thread 4: 0.000016 s, 7.787783 GiB/s 
Thread 5: 0.000017 s, 7.715605 GiB/s 
Thread 6: 0.000016 s, 7.787445 GiB/s 
Thread 7: 0.000017 s, 7.716200 GiB/s 
Thread 8: 0.000017 s, 7.715829 GiB/s 
Thread 9: 0.000017 s, 7.716466 GiB/s 
Thread 10: 0.000016 s, 7.787441 GiB/s 
Thread 11: 0.000017 s, 7.715972 GiB/s 
Thread 12: 0.000016 s, 7.787434 GiB/s 
Thread 13: 0.000017 s, 7.716121 GiB/s 
Thread 14: 0.000016 s, 7.787297 GiB/s 
Thread 15: 0.000017 s, 7.715710 GiB/s 
Thread 16: 0.000017 s, 7.716120 GiB/s 
Thread 17: 0.000017 s, 7.715726 GiB/s 
Thread 18: 0.000016 s, 7.787833 GiB/s 
Thread 19: 0.000016 s, 7.787618 GiB/s 
Thread 20: 0.000017 s, 7.715682 GiB/s 
Thread 21: 0.000017 s, 7.717038 GiB/s 
Thread 22: 0.000017 s, 7.715716 GiB/s 
Thread 23: 0.000017 s, 7.717157 GiB/s 
Thread 24: 0.000017 s, 7.715732 GiB/s 
Thread 25: 0.000017 s, 7.715672 GiB/s 
Thread 26: 0.000016 s, 7.787314 GiB/s 
Thread 27: 0.000017 s, 7.715671 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:3837952,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):239872.000000,AvgTestRunTime(s):0.000017,CumulativeMemoryBandwidth(GiB/s):214.048198,TotalRunTime(s):0.166989,WSS(MiB):3.660156,Verification:SUCCESS,
Thread 0: 0.000014 s, 9.460464 GiB/s 
Thread 1: 0.000014 s, 9.460342 GiB/s 
Thread 2: 0.000014 s, 9.460219 GiB/s 
Thread 3: 0.000014 s, 9.460264 GiB/s 
Thread 4: 0.000014 s, 9.460237 GiB/s 
Thread 5: 0.000014 s, 9.460229 GiB/s 
Thread 6: 0.000014 s, 9.460405 GiB/s 
Thread 7: 0.000014 s, 9.460296 GiB/s 
Thread 8: 0.000014 s, 9.460289 GiB/s 
Thread 9: 0.000014 s, 9.461489 GiB/s 
Thread 10: 0.000014 s, 9.460278 GiB/s 
Thread 11: 0.000014 s, 9.460239 GiB/s 
Thread 12: 0.000014 s, 9.460332 GiB/s 
Thread 13: 0.000014 s, 9.460425 GiB/s 
Thread 14: 0.000014 s, 9.460385 GiB/s 
Thread 15: 0.000014 s, 9.460237 GiB/s 
Thread 16: 0.000014 s, 9.460213 GiB/s 
Thread 17: 0.000014 s, 9.460339 GiB/s 
Thread 18: 0.000014 s, 9.460267 GiB/s 
Thread 19: 0.000014 s, 9.461100 GiB/s 
Thread 20: 0.000014 s, 9.460349 GiB/s 
Thread 21: 0.000014 s, 9.460345 GiB/s 
Thread 22: 0.000014 s, 9.460227 GiB/s 
Thread 23: 0.000014 s, 9.460359 GiB/s 
Thread 24: 0.000014 s, 9.460243 GiB/s 
Thread 25: 0.000014 s, 9.460277 GiB/s 
Thread 26: 0.000014 s, 9.460287 GiB/s 
Thread 27: 0.000014 s, 9.460263 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:3940352,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):246272.000000,AvgTestRunTime(s):0.000014,CumulativeMemoryBandwidth(GiB/s):264.857814,TotalRunTime(s):0.138555,WSS(MiB):3.757812,Verification:SUCCESS,
Thread 0: 0.000015 s, 9.089281 GiB/s 
Thread 1: 0.000015 s, 9.088826 GiB/s 
Thread 2: 0.000015 s, 9.089284 GiB/s 
Thread 3: 0.000015 s, 9.088691 GiB/s 
Thread 4: 0.000015 s, 9.089880 GiB/s 
Thread 5: 0.000015 s, 9.089686 GiB/s 
Thread 6: 0.000015 s, 9.088652 GiB/s 
Thread 7: 0.000015 s, 9.088921 GiB/s 
Thread 8: 0.000015 s, 9.088731 GiB/s 
Thread 9: 0.000015 s, 9.088770 GiB/s 
Thread 10: 0.000015 s, 9.089968 GiB/s 
Thread 11: 0.000015 s, 9.091604 GiB/s 
Thread 12: 0.000015 s, 9.088760 GiB/s 
Thread 13: 0.000015 s, 9.089067 GiB/s 
Thread 14: 0.000015 s, 9.088823 GiB/s 
Thread 15: 0.000015 s, 9.088849 GiB/s 
Thread 16: 0.000015 s, 9.088788 GiB/s 
Thread 17: 0.000015 s, 9.088746 GiB/s 
Thread 18: 0.000015 s, 9.088885 GiB/s 
Thread 19: 0.000015 s, 9.088804 GiB/s 
Thread 20: 0.000015 s, 9.088654 GiB/s 
Thread 21: 0.000015 s, 9.089410 GiB/s 
Thread 22: 0.000015 s, 9.088868 GiB/s 
Thread 23: 0.000015 s, 9.088714 GiB/s 
Thread 24: 0.000015 s, 9.090436 GiB/s 
Thread 25: 0.000015 s, 9.088819 GiB/s 
Thread 26: 0.000015 s, 9.090142 GiB/s 
Thread 27: 0.000015 s, 9.088792 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:4042752,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):252672.000000,AvgTestRunTime(s):0.000015,CumulativeMemoryBandwidth(GiB/s):251.876875,TotalRunTime(s):0.149482,WSS(MiB):3.855469,Verification:SUCCESS,
Thread 0: 0.000014 s, 10.025701 GiB/s 
Thread 1: 0.000014 s, 10.026248 GiB/s 
Thread 2: 0.000014 s, 10.025874 GiB/s 
Thread 3: 0.000014 s, 10.025792 GiB/s 
Thread 4: 0.000014 s, 10.025790 GiB/s 
Thread 5: 0.000014 s, 10.025498 GiB/s 
Thread 6: 0.000014 s, 10.025764 GiB/s 
Thread 7: 0.000014 s, 10.025463 GiB/s 
Thread 8: 0.000014 s, 10.025475 GiB/s 
Thread 9: 0.000014 s, 10.025808 GiB/s 
Thread 10: 0.000014 s, 10.026566 GiB/s 
Thread 11: 0.000014 s, 10.025756 GiB/s 
Thread 12: 0.000014 s, 10.025894 GiB/s 
Thread 13: 0.000014 s, 10.025744 GiB/s 
Thread 14: 0.000014 s, 10.025819 GiB/s 
Thread 15: 0.000014 s, 10.025837 GiB/s 
Thread 16: 0.000014 s, 10.025731 GiB/s 
Thread 17: 0.000014 s, 10.025896 GiB/s 
Thread 18: 0.000014 s, 10.026488 GiB/s 
Thread 19: 0.000014 s, 10.025612 GiB/s 
Thread 20: 0.000014 s, 10.025802 GiB/s 
Thread 21: 0.000014 s, 10.026856 GiB/s 
Thread 22: 0.000014 s, 10.025863 GiB/s 
Thread 23: 0.000014 s, 10.026747 GiB/s 
Thread 24: 0.000014 s, 10.025498 GiB/s 
Thread 25: 0.000014 s, 10.025759 GiB/s 
Thread 26: 0.000014 s, 10.025723 GiB/s 
Thread 27: 0.000014 s, 10.025870 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:4145152,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):259072.000000,AvgTestRunTime(s):0.000014,CumulativeMemoryBandwidth(GiB/s):280.682291,TotalRunTime(s):0.137539,WSS(MiB):3.953125,Verification:SUCCESS,
Thread 0: 0.000014 s, 10.129679 GiB/s 
Thread 1: 0.000014 s, 10.131279 GiB/s 
Thread 2: 0.000014 s, 10.131321 GiB/s 
Thread 3: 0.000014 s, 10.129830 GiB/s 
Thread 4: 0.000014 s, 10.129803 GiB/s 
Thread 5: 0.000014 s, 10.130054 GiB/s 
Thread 6: 0.000014 s, 10.129749 GiB/s 
Thread 7: 0.000014 s, 10.130246 GiB/s 
Thread 8: 0.000014 s, 10.129859 GiB/s 
Thread 9: 0.000014 s, 10.242088 GiB/s 
Thread 10: 0.000014 s, 10.131090 GiB/s 
Thread 11: 0.000014 s, 10.129820 GiB/s 
Thread 12: 0.000014 s, 10.129780 GiB/s 
Thread 13: 0.000014 s, 10.130974 GiB/s 
Thread 14: 0.000014 s, 10.129885 GiB/s 
Thread 15: 0.000014 s, 10.130760 GiB/s 
Thread 16: 0.000014 s, 10.130074 GiB/s 
Thread 17: 0.000014 s, 10.130749 GiB/s 
Thread 18: 0.000014 s, 10.131646 GiB/s 
Thread 19: 0.000014 s, 10.129875 GiB/s 
Thread 20: 0.000014 s, 10.130391 GiB/s 
Thread 21: 0.000014 s, 10.130855 GiB/s 
Thread 22: 0.000014 s, 10.129730 GiB/s 
Thread 23: 0.000014 s, 10.131703 GiB/s 
Thread 24: 0.000014 s, 10.129736 GiB/s 
Thread 25: 0.000014 s, 10.131234 GiB/s 
Thread 26: 0.000014 s, 10.129814 GiB/s 
Thread 27: 0.000014 s, 10.130759 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:4247552,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):265472.000000,AvgTestRunTime(s):0.000014,CumulativeMemoryBandwidth(GiB/s):280.585929,TotalRunTime(s):0.140985,WSS(MiB):4.050781,Verification:SUCCESS,
Thread 0: 0.000015 s, 9.624156 GiB/s 
Thread 1: 0.000015 s, 9.625235 GiB/s 
Thread 2: 0.000015 s, 9.624176 GiB/s 
Thread 3: 0.000015 s, 9.625366 GiB/s 
Thread 4: 0.000015 s, 9.625450 GiB/s 
Thread 5: 0.000015 s, 9.624113 GiB/s 
Thread 6: 0.000015 s, 9.623983 GiB/s 
Thread 7: 0.000015 s, 9.625510 GiB/s 
Thread 8: 0.000015 s, 9.624169 GiB/s 
Thread 9: 0.000015 s, 9.624142 GiB/s 
Thread 10: 0.000015 s, 9.624124 GiB/s 
Thread 11: 0.000015 s, 9.624046 GiB/s 
Thread 12: 0.000015 s, 9.623899 GiB/s 
Thread 13: 0.000015 s, 9.624133 GiB/s 
Thread 14: 0.000015 s, 9.624142 GiB/s 
Thread 15: 0.000015 s, 9.625363 GiB/s 
Thread 16: 0.000015 s, 9.624106 GiB/s 
Thread 17: 0.000015 s, 9.624007 GiB/s 
Thread 18: 0.000015 s, 9.623897 GiB/s 
Thread 19: 0.000015 s, 9.624180 GiB/s 
Thread 20: 0.000015 s, 9.623874 GiB/s 
Thread 21: 0.000015 s, 9.623899 GiB/s 
Thread 22: 0.000015 s, 9.625512 GiB/s 
Thread 23: 0.000015 s, 9.625474 GiB/s 
Thread 24: 0.000015 s, 9.623907 GiB/s 
Thread 25: 0.000015 s, 9.624099 GiB/s 
Thread 26: 0.000015 s, 9.624171 GiB/s 
Thread 27: 0.000015 s, 9.625381 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:4349952,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):271872.000000,AvgTestRunTime(s):0.000015,CumulativeMemoryBandwidth(GiB/s):269.439287,TotalRunTime(s):0.150357,WSS(MiB):4.148438,Verification:SUCCESS,
Thread 0: 0.000016 s, 9.341225 GiB/s 
Thread 1: 0.000016 s, 9.341436 GiB/s 
Thread 2: 0.000016 s, 9.342617 GiB/s 
Thread 3: 0.000016 s, 9.342965 GiB/s 
Thread 4: 0.000016 s, 9.343249 GiB/s 
Thread 5: 0.000016 s, 9.343177 GiB/s 
Thread 6: 0.000016 s, 9.343245 GiB/s 
Thread 7: 0.000016 s, 9.343084 GiB/s 
Thread 8: 0.000016 s, 9.342879 GiB/s 
Thread 9: 0.000016 s, 9.342772 GiB/s 
Thread 10: 0.000016 s, 9.342162 GiB/s 
Thread 11: 0.000016 s, 9.342278 GiB/s 
Thread 12: 0.000016 s, 9.342664 GiB/s 
Thread 13: 0.000016 s, 9.343092 GiB/s 
Thread 14: 0.000016 s, 9.343140 GiB/s 
Thread 15: 0.000016 s, 9.343179 GiB/s 
Thread 16: 0.000016 s, 9.343045 GiB/s 
Thread 17: 0.000016 s, 9.341411 GiB/s 
Thread 18: 0.000016 s, 9.342294 GiB/s 
Thread 19: 0.000016 s, 9.341323 GiB/s 
Thread 20: 0.000016 s, 9.341389 GiB/s 
Thread 21: 0.000016 s, 9.342567 GiB/s 
Thread 22: 0.000016 s, 9.342366 GiB/s 
Thread 23: 0.000016 s, 9.343008 GiB/s 
Thread 24: 0.000016 s, 9.342618 GiB/s 
Thread 25: 0.000016 s, 9.343242 GiB/s 
Thread 26: 0.000016 s, 9.343214 GiB/s 
Thread 27: 0.000016 s, 9.343117 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:4452352,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):278272.000000,AvgTestRunTime(s):0.000016,CumulativeMemoryBandwidth(GiB/s):261.518104,TotalRunTime(s):0.158558,WSS(MiB):4.246094,Verification:SUCCESS,
Thread 0: 0.000016 s, 9.294574 GiB/s 
Thread 1: 0.000016 s, 9.293699 GiB/s 
Thread 2: 0.000016 s, 9.293778 GiB/s 
Thread 3: 0.000016 s, 9.293843 GiB/s 
Thread 4: 0.000016 s, 9.293850 GiB/s 
Thread 5: 0.000016 s, 9.294383 GiB/s 
Thread 6: 0.000016 s, 9.293792 GiB/s 
Thread 7: 0.000016 s, 9.293614 GiB/s 
Thread 8: 0.000016 s, 9.293609 GiB/s 
Thread 9: 0.000016 s, 9.293619 GiB/s 
Thread 10: 0.000016 s, 9.293627 GiB/s 
Thread 11: 0.000016 s, 9.294579 GiB/s 
Thread 12: 0.000016 s, 9.293612 GiB/s 
Thread 13: 0.000016 s, 9.294569 GiB/s 
Thread 14: 0.000016 s, 9.293615 GiB/s 
Thread 15: 0.000016 s, 9.293849 GiB/s 
Thread 16: 0.000016 s, 9.293824 GiB/s 
Thread 17: 0.000016 s, 9.293610 GiB/s 
Thread 18: 0.000016 s, 9.293868 GiB/s 
Thread 19: 0.000016 s, 9.293576 GiB/s 
Thread 20: 0.000016 s, 9.293646 GiB/s 
Thread 21: 0.000016 s, 9.293828 GiB/s 
Thread 22: 0.000016 s, 9.293856 GiB/s 
Thread 23: 0.000016 s, 9.293853 GiB/s 
Thread 24: 0.000016 s, 9.293801 GiB/s 
Thread 25: 0.000016 s, 9.293817 GiB/s 
Thread 26: 0.000016 s, 9.293841 GiB/s 
Thread 27: 0.000016 s, 9.293727 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:4554752,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):284672.000000,AvgTestRunTime(s):0.000016,CumulativeMemoryBandwidth(GiB/s):260.194180,TotalRunTime(s):0.163030,WSS(MiB):4.343750,Verification:SUCCESS,
Thread 0: 0.000017 s, 9.363167 GiB/s 
Thread 1: 0.000017 s, 9.362867 GiB/s 
Thread 2: 0.000016 s, 9.449678 GiB/s 
Thread 3: 0.000017 s, 9.362823 GiB/s 
Thread 4: 0.000016 s, 9.449563 GiB/s 
Thread 5: 0.000016 s, 9.449755 GiB/s 
Thread 6: 0.000016 s, 9.450370 GiB/s 
Thread 7: 0.000017 s, 9.363213 GiB/s 
Thread 8: 0.000016 s, 9.449738 GiB/s 
Thread 9: 0.000017 s, 9.363374 GiB/s 
Thread 10: 0.000016 s, 9.450036 GiB/s 
Thread 11: 0.000017 s, 9.363159 GiB/s 
Thread 12: 0.000016 s, 9.449552 GiB/s 
Thread 13: 0.000016 s, 9.449779 GiB/s 
Thread 14: 0.000017 s, 9.363104 GiB/s 
Thread 15: 0.000016 s, 9.449545 GiB/s 
Thread 16: 0.000017 s, 9.362858 GiB/s 
Thread 17: 0.000017 s, 9.362887 GiB/s 
Thread 18: 0.000017 s, 9.362792 GiB/s 
Thread 19: 0.000017 s, 9.362864 GiB/s 
Thread 20: 0.000016 s, 9.450605 GiB/s 
Thread 21: 0.000017 s, 9.362802 GiB/s 
Thread 22: 0.000017 s, 9.362859 GiB/s 
Thread 23: 0.000017 s, 9.362876 GiB/s 
Thread 24: 0.000017 s, 9.362888 GiB/s 
Thread 25: 0.000017 s, 9.362842 GiB/s 
Thread 26: 0.000017 s, 9.364119 GiB/s 
Thread 27: 0.000017 s, 9.362865 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:4657152,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):291072.000000,AvgTestRunTime(s):0.000017,CumulativeMemoryBandwidth(GiB/s):259.797012,TotalRunTime(s):0.166950,WSS(MiB):4.441406,Verification:SUCCESS,
Thread 0: 0.000015 s, 10.548573 GiB/s 
Thread 1: 0.000015 s, 10.548500 GiB/s 
Thread 2: 0.000015 s, 10.548557 GiB/s 
Thread 3: 0.000015 s, 10.548549 GiB/s 
Thread 4: 0.000015 s, 10.548480 GiB/s 
Thread 5: 0.000015 s, 10.548549 GiB/s 
Thread 6: 0.000015 s, 10.548463 GiB/s 
Thread 7: 0.000015 s, 10.548530 GiB/s 
Thread 8: 0.000015 s, 10.548633 GiB/s 
Thread 9: 0.000015 s, 10.548591 GiB/s 
Thread 10: 0.000015 s, 10.548647 GiB/s 
Thread 11: 0.000015 s, 10.548621 GiB/s 
Thread 12: 0.000015 s, 10.548482 GiB/s 
Thread 13: 0.000015 s, 10.548606 GiB/s 
Thread 14: 0.000015 s, 10.548554 GiB/s 
Thread 15: 0.000015 s, 10.548518 GiB/s 
Thread 16: 0.000015 s, 10.548489 GiB/s 
Thread 17: 0.000015 s, 10.548537 GiB/s 
Thread 18: 0.000015 s, 10.548644 GiB/s 
Thread 19: 0.000015 s, 10.548508 GiB/s 
Thread 20: 0.000015 s, 10.548533 GiB/s 
Thread 21: 0.000015 s, 10.548504 GiB/s 
Thread 22: 0.000015 s, 10.548597 GiB/s 
Thread 23: 0.000015 s, 10.548544 GiB/s 
Thread 24: 0.000015 s, 10.548542 GiB/s 
Thread 25: 0.000015 s, 10.548557 GiB/s 
Thread 26: 0.000015 s, 10.548471 GiB/s 
Thread 27: 0.000015 s, 10.548548 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:4759552,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):297472.000000,AvgTestRunTime(s):0.000015,CumulativeMemoryBandwidth(GiB/s):295.326747,TotalRunTime(s):0.150094,WSS(MiB):4.539062,Verification:SUCCESS,
Thread 0: 0.000015 s, 10.846992 GiB/s 
Thread 1: 0.000015 s, 10.848059 GiB/s 
Thread 2: 0.000015 s, 10.848387 GiB/s 
Thread 3: 0.000015 s, 10.847437 GiB/s 
Thread 4: 0.000015 s, 10.847025 GiB/s 
Thread 5: 0.000015 s, 10.848074 GiB/s 
Thread 6: 0.000015 s, 10.848429 GiB/s 
Thread 7: 0.000015 s, 10.847542 GiB/s 
Thread 8: 0.000015 s, 10.848319 GiB/s 
Thread 9: 0.000015 s, 10.848368 GiB/s 
Thread 10: 0.000015 s, 10.845532 GiB/s 
Thread 11: 0.000015 s, 10.848546 GiB/s 
Thread 12: 0.000015 s, 10.848399 GiB/s 
Thread 13: 0.000015 s, 10.845919 GiB/s 
Thread 14: 0.000015 s, 10.847447 GiB/s 
Thread 15: 0.000015 s, 10.848477 GiB/s 
Thread 16: 0.000015 s, 10.848233 GiB/s 
Thread 17: 0.000015 s, 10.848289 GiB/s 
Thread 18: 0.000015 s, 10.848500 GiB/s 
Thread 19: 0.000015 s, 10.847849 GiB/s 
Thread 20: 0.000015 s, 10.848104 GiB/s 
Thread 21: 0.000015 s, 10.847472 GiB/s 
Thread 22: 0.000015 s, 10.846778 GiB/s 
Thread 23: 0.000015 s, 10.847871 GiB/s 
Thread 24: 0.000015 s, 10.846888 GiB/s 
Thread 25: 0.000015 s, 10.846075 GiB/s 
Thread 26: 0.000015 s, 10.848576 GiB/s 
Thread 27: 0.000015 s, 10.848081 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:4861952,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):303872.000000,AvgTestRunTime(s):0.000015,CumulativeMemoryBandwidth(GiB/s):303.626670,TotalRunTime(s):0.149132,WSS(MiB):4.636719,Verification:SUCCESS,
Thread 0: 0.000015 s, 10.814482 GiB/s 
Thread 1: 0.000015 s, 10.814502 GiB/s 
Thread 2: 0.000015 s, 10.814378 GiB/s 
Thread 3: 0.000015 s, 10.814322 GiB/s 
Thread 4: 0.000015 s, 10.814572 GiB/s 
Thread 5: 0.000015 s, 10.814367 GiB/s 
Thread 6: 0.000015 s, 10.814512 GiB/s 
Thread 7: 0.000015 s, 10.814424 GiB/s 
Thread 8: 0.000015 s, 10.814385 GiB/s 
Thread 9: 0.000015 s, 10.814468 GiB/s 
Thread 10: 0.000015 s, 10.814586 GiB/s 
Thread 11: 0.000015 s, 10.814336 GiB/s 
Thread 12: 0.000015 s, 10.814567 GiB/s 
Thread 13: 0.000015 s, 10.814366 GiB/s 
Thread 14: 0.000015 s, 10.814338 GiB/s 
Thread 15: 0.000015 s, 10.814360 GiB/s 
Thread 16: 0.000015 s, 10.814544 GiB/s 
Thread 17: 0.000015 s, 10.814334 GiB/s 
Thread 18: 0.000015 s, 10.814400 GiB/s 
Thread 19: 0.000015 s, 10.814416 GiB/s 
Thread 20: 0.000015 s, 10.814366 GiB/s 
Thread 21: 0.000015 s, 10.814331 GiB/s 
Thread 22: 0.000015 s, 10.814422 GiB/s 
Thread 23: 0.000015 s, 10.814560 GiB/s 
Thread 24: 0.000015 s, 10.814486 GiB/s 
Thread 25: 0.000015 s, 10.814354 GiB/s 
Thread 26: 0.000015 s, 10.814561 GiB/s 
Thread 27: 0.000015 s, 10.814361 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:4964352,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):310272.000000,AvgTestRunTime(s):0.000015,CumulativeMemoryBandwidth(GiB/s):302.773393,TotalRunTime(s):0.152702,WSS(MiB):4.734375,Verification:SUCCESS,
Thread 0: 0.000015 s, 11.222120 GiB/s 
Thread 1: 0.000015 s, 11.223777 GiB/s 
Thread 2: 0.000015 s, 11.224010 GiB/s 
Thread 3: 0.000015 s, 11.222681 GiB/s 
Thread 4: 0.000015 s, 11.222199 GiB/s 
Thread 5: 0.000015 s, 11.222983 GiB/s 
Thread 6: 0.000015 s, 11.222609 GiB/s 
Thread 7: 0.000015 s, 11.222780 GiB/s 
Thread 8: 0.000015 s, 11.222426 GiB/s 
Thread 9: 0.000015 s, 11.222358 GiB/s 
Thread 10: 0.000015 s, 11.222146 GiB/s 
Thread 11: 0.000015 s, 11.222212 GiB/s 
Thread 12: 0.000015 s, 11.223611 GiB/s 
Thread 13: 0.000015 s, 11.222143 GiB/s 
Thread 14: 0.000015 s, 11.338348 GiB/s 
Thread 15: 0.000015 s, 11.223171 GiB/s 
Thread 16: 0.000015 s, 11.222173 GiB/s 
Thread 17: 0.000015 s, 11.338025 GiB/s 
Thread 18: 0.000015 s, 11.339023 GiB/s 
Thread 19: 0.000015 s, 11.222228 GiB/s 
Thread 20: 0.000015 s, 11.223903 GiB/s 
Thread 21: 0.000015 s, 11.222139 GiB/s 
Thread 22: 0.000015 s, 11.222210 GiB/s 
Thread 23: 0.000015 s, 11.222207 GiB/s 
Thread 24: 0.000015 s, 11.222148 GiB/s 
Thread 25: 0.000015 s, 11.222163 GiB/s 
Thread 26: 0.000015 s, 11.223279 GiB/s 
Thread 27: 0.000015 s, 11.222221 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:5066752,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):316672.000000,AvgTestRunTime(s):0.000015,CumulativeMemoryBandwidth(GiB/s):311.084426,TotalRunTime(s):0.151688,WSS(MiB):4.832031,Verification:SUCCESS,
Thread 0: 0.000015 s, 11.251068 GiB/s 
Thread 1: 0.000015 s, 11.250818 GiB/s 
Thread 2: 0.000015 s, 11.249876 GiB/s 
Thread 3: 0.000015 s, 11.251146 GiB/s 
Thread 4: 0.000015 s, 11.249952 GiB/s 
Thread 5: 0.000015 s, 11.251251 GiB/s 
Thread 6: 0.000015 s, 11.249894 GiB/s 
Thread 7: 0.000015 s, 11.251020 GiB/s 
Thread 8: 0.000015 s, 11.249830 GiB/s 
Thread 9: 0.000015 s, 11.249933 GiB/s 
Thread 10: 0.000015 s, 11.251189 GiB/s 
Thread 11: 0.000015 s, 11.250906 GiB/s 
Thread 12: 0.000015 s, 11.249827 GiB/s 
Thread 13: 0.000015 s, 11.251033 GiB/s 
Thread 14: 0.000015 s, 11.249869 GiB/s 
Thread 15: 0.000015 s, 11.251028 GiB/s 
Thread 16: 0.000015 s, 11.250944 GiB/s 
Thread 17: 0.000015 s, 11.249892 GiB/s 
Thread 18: 0.000015 s, 11.249841 GiB/s 
Thread 19: 0.000015 s, 11.250008 GiB/s 
Thread 20: 0.000015 s, 11.251071 GiB/s 
Thread 21: 0.000015 s, 11.250025 GiB/s 
Thread 22: 0.000015 s, 11.249994 GiB/s 
Thread 23: 0.000015 s, 11.250890 GiB/s 
Thread 24: 0.000015 s, 11.249785 GiB/s 
Thread 25: 0.000015 s, 11.251111 GiB/s 
Thread 26: 0.000015 s, 11.250204 GiB/s 
Thread 27: 0.000015 s, 11.250027 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:5169152,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):323072.000000,AvgTestRunTime(s):0.000015,CumulativeMemoryBandwidth(GiB/s):314.934103,TotalRunTime(s):0.152862,WSS(MiB):4.929688,Verification:SUCCESS,
Thread 0: 0.000017 s, 10.409022 GiB/s 
Thread 1: 0.000017 s, 10.315302 GiB/s 
Thread 2: 0.000017 s, 10.315423 GiB/s 
Thread 3: 0.000017 s, 10.315361 GiB/s 
Thread 4: 0.000017 s, 10.315342 GiB/s 
Thread 5: 0.000017 s, 10.315446 GiB/s 
Thread 6: 0.000017 s, 10.315563 GiB/s 
Thread 7: 0.000017 s, 10.408789 GiB/s 
